right ankle accuracy score,right ankle latitude,right ankle longitude,right knee accuracy score,right knee latitude,right knee longitude,left knee accuracy score,left knee latitude,left knee longitude,left ear accuracy score,left ear latitude,left ear longitude,right shoulder accuracy score,right shoulder latitude,right shoulder longitude,left ankle accuracy score,left ankle latitude,left ankle longitude,left eye accuracy score,left eye latitude,left eye longitude,right elbow accuracy score,right elbow latitude,right elbow longitude,left wrist accuracy score,left wrist latitude,left wrist longitude,right eye accuracy score,right eye latitude,right eye longitude,left shoulder accuracy score,left shoulder latitude,left shoulder longitude,left hip accuracy score,left hip latitude,left hip longitude,right wrist accuracy score,right wrist latitude,right wrist longitude,nose accuracy score,nose latitude,nose longitude,left elbow accuracy score,left elbow latitude,left elbow longitude,right hip accuracy score,right hip latitude,right hip longitude,right ear accuracy score,right ear latitude,right ear longitude
0.6943351030349731,477.00806,315.309,0.8960383534431458,382.5549,311.3036,0.7943304777145386,385.67093,367.6129,0.9298679232597351,119.73535,353.60074,0.9956526756286621,174.75565,292.1141,0.26133936643600464,467.98502,365.63242,0.9974687099456787,109.37224,342.8874,0.9392202496528625,231.05183,283.79382,0.5813307166099548,70.17288,401.47488,0.9974687099456787,106.588234,324.31372,0.970334529876709,164.15419,368.8632,0.749589204788208,277.76617,361.81375,0.9364176392555237,292.93967,279.49646,0.9969927072525024,116.49435,333.6143,0.7781604528427124,128.03844,421.9528,0.8998135328292847,280.7199,308.54724,0.9797447919845581,113.95506,310.6003
0.6762615442276001,476.50607,314.95074,0.8964824080467224,383.7993,311.00354,0.7955123782157898,385.2021,367.98755,0.9015215039253235,119.229164,352.68524,0.9965603947639465,175.5161,291.29587,0.27433139085769653,468.34775,365.4074,0.9974687099456787,109.02945,341.63623,0.9578788876533508,231.02534,284.1353,0.5482431054115295,70.615845,401.17642,0.9974687099456787,106.588234,322.35294,0.9635676741600037,163.97319,369.12048,0.8203960061073303,277.43094,361.0723,0.9580416679382324,292.50406,279.66486,0.9971978664398193,116.53978,332.09494,0.7733920812606812,127.88064,421.45895,0.923151433467865,281.79483,307.95215,0.9653248190879822,114.07373,309.56985
0.7179127335548401,477.74643,314.96268,0.9026147127151489,383.06888,311.29205,0.7764236330986023,385.64932,367.5872,0.9049622416496277,119.4309,352.88104,0.9966765642166138,175.53566,290.6272,0.2563547194004059,468.82376,365.73953,0.9974687099456787,108.83893,341.58377,0.9641289114952087,231.09686,283.94598,0.570305585861206,70.76997,401.0092,0.9974687099456787,106.588234,321.9608,0.9695796370506287,163.6128,368.5694,0.8119454383850098,276.21887,361.7302,0.9622247219085693,292.6023,280.35248,0.9972624778747559,116.15509,332.02087,0.7677705883979797,127.8798,421.4569,0.9252080917358398,282.01318,308.41507,0.9669714570045471,114.79532,308.64597
0.7018737196922302,476.48944,315.12384,0.8566924929618835,384.10608,311.00146,0.7039605379104614,386.1537,367.6518,0.8933498859405518,119.98721,352.5385,0.9962956309318542,175.57643,291.35513,0.26982930302619934,468.28183,366.3946,0.9974687099456787,109.24433,341.733,0.9669429063796997,231.96826,284.18192,0.5468965172767639,69.99224,400.80298,0.9974687099456787,106.588234,321.9608,0.9672689437866211,163.40543,368.91293,0.8094772696495056,276.64703,361.8594,0.9583844542503357,292.90076,280.50864,0.9971961975097656,116.5383,332.16022,0.7585574388504028,128.0088,421.45468,0.9232323169708252,280.07214,309.35864,0.9640156626701355,114.39393,308.6813
0.7060405015945435,476.8307,315.35114,0.8906722664833069,382.76562,311.4335,0.7214058041572571,386.16885,367.98132,0.8898202776908875,119.42928,352.5066,0.9960540533065796,174.92972,292.00262,0.2515852451324463,468.08295,366.45026,0.9974687099456787,109.00027,341.58563,0.9665106534957886,230.85287,284.48087,0.5559343099594116,70.80196,401.43787,0.9974687099456787,106.588234,321.9608,0.9702379107475281,163.00764,368.96616,0.8263647556304932,276.77002,361.79968,0.9651667475700378,292.094,280.3015,0.997271716594696,116.54436,331.89285,0.759184718132019,127.87988,421.45584,0.9260180592536926,279.7612,309.4148,0.9695753455162048,114.44625,308.94022
0.7138444185256958,478.58224,315.1513,0.8578222990036011,383.06006,311.14862,0.6972478032112122,386.2872,368.01608,0.9206300377845764,119.981026,352.53217,0.9962976574897766,175.12001,292.09335,0.24760131537914276,468.74927,366.84183,0.9974687099456787,108.81293,341.0612,0.9682568907737732,231.35385,284.1891,0.5440397262573242,70.31855,400.35593,0.9974687099456787,105.803925,321.17648,0.9720371961593628,163.76033,369.01962,0.8218964338302612,275.52197,361.87167,0.959762692451477,291.81027,280.18607,0.9974687099456787,115.959984,331.2011,0.7770885825157166,128.2079,421.33575,0.9308910369873047,279.83734,309.71274,0.9603130221366882,114.72798,308.56708
0.6990238428115845,477.44205,315.5263,0.8549611568450928,383.92566,311.10275,0.6848762035369873,386.7768,368.43988,0.9079757332801819,119.80176,352.52618,0.9961555600166321,175.29674,292.08554,0.23972506821155548,468.24884,367.0919,0.9974687099456787,108.951294,341.58505,0.9683416485786438,231.62512,284.31604,0.5436191558837891,71.117256,400.82462,0.9974687099456787,106.196075,322.35294,0.9661315083503723,163.4887,369.08362,0.779218852519989,276.89688,361.72406,0.956474781036377,291.27084,280.60062,0.9971874356269836,116.051674,332.02274,0.782102644443512,128.22888,421.713,0.9165173172950745,280.4356,309.85486,0.9690967202186584,114.811935,308.92615
0.7101165056228638,477.2824,315.27725,0.8693838119506836,383.8263,311.3102,0.6913025379180908,386.66016,368.39212,0.915749192237854,119.80553,352.35483,0.9964208602905273,175.18605,292.0937,0.28237953782081604,468.92462,365.72806,0.9974687099456787,108.596725,341.43967,0.9687069654464722,230.70387,284.19794,0.5542259812355042,70.45625,401.40402,0.9974687099456787,106.196075,321.9608,0.9671416878700256,164.2969,368.92145,0.8007530570030212,275.87436,361.87012,0.9591705203056335,291.2562,281.04996,0.9969602227210999,115.75535,331.64868,0.7839385271072388,128.42743,421.57632,0.9189296364784241,280.30972,309.46698,0.9620444178581238,114.76679,309.37323
0.6941180229187012,476.838,314.6213,0.8866806626319885,383.09854,311.3606,0.7299291491508484,386.75177,368.4403,0.9063027501106262,119.9779,352.92874,0.9962682127952576,175.33359,292.02615,0.2413172870874405,468.45422,366.4508,0.9974687099456787,109.01161,342.4211,0.9706290364265442,230.70142,284.33133,0.6013802886009216,70.15977,401.90488,0.9974687099456787,106.196075,322.7451,0.96979820728302,164.54497,368.63193,0.759019136428833,276.9058,362.4494,0.9561367034912109,290.92282,280.35336,0.9971795082092285,116.116585,332.41248,0.7853236198425293,128.20534,421.2046,0.91269451379776,280.03925,309.5588,0.97126704454422,114.1649,309.29965
0.6976245641708374,477.53772,315.32785,0.882403552532196,383.28445,311.54312,0.7284235954284668,386.78073,368.83035,0.9215978980064392,119.79011,353.2447,0.9960013031959534,175.63559,292.38562,0.2525421977043152,468.7092,366.52466,0.9974687099456787,108.983475,342.03265,0.9667572975158691,231.813,284.14532,0.5872793793678284,70.28042,402.0876,0.9974687099456787,106.196075,322.7451,0.9658476710319519,165.52829,368.27133,0.7739177346229553,277.37546,361.8598,0.9542527794837952,291.06027,280.73615,0.9971008896827698,116.04731,332.37973,0.784135639667511,128.4263,421.9436,0.9174253344535828,279.81683,309.58624,0.9683046340942383,114.40412,309.67242
0.6843169927597046,475.90915,315.23865,0.8613889813423157,384.10303,311.6349,0.7146828174591064,387.04242,368.8396,0.9081571698188782,119.795074,352.53775,0.9948787689208984,175.64915,293.00076,0.2670002281665802,467.94257,365.9983,0.9974687099456787,108.94078,341.82858,0.9689644575119019,231.40388,284.769,0.5770349502563477,70.84671,402.2382,0.9974687099456787,106.196075,322.35294,0.9639792442321777,164.17679,368.49414,0.7732980847358704,276.35785,362.61835,0.9605100750923157,291.5159,280.58957,0.997255265712738,116.04811,332.31415,0.7678430080413818,127.881744,421.4569,0.9183691740036011,281.52173,309.2135,0.9720187187194824,115.012955,309.10532
0.7087543606758118,477.49567,315.0658,0.8592819571495056,383.78827,311.50568,0.665448784828186,386.80704,368.44302,0.9099322557449341,119.80638,352.165,0.9957084655761719,175.69806,291.6569,0.27036499977111816,468.8291,365.8713,0.9974687099456787,108.89649,341.16733,0.9673022031784058,231.17184,284.82614,0.549870491027832,69.192795,402.37717,0.9974687099456787,106.196075,321.9608,0.9599569439888,163.80234,368.85297,0.816254734992981,276.72507,361.81866,0.9624322056770325,291.25116,281.29553,0.9973379969596863,116.14176,331.572,0.7792393565177917,128.72621,421.3288,0.9260058403015137,281.89957,309.4269,0.9678593277931213,114.86108,308.55756
0.6887530088424683,476.93472,315.2789,0.8305603265762329,384.10498,311.60248,0.28882545232772827,383.60785,308.0,0.9188278317451477,119.26781,351.9626,0.9952452778816223,175.49431,292.00858,0.561281144618988,476.5602,314.2024,0.9974687099456787,108.508484,340.5916,0.9648569226264954,231.20338,285.40497,0.5625383257865906,69.155785,403.12906,0.9974687099456787,107.340164,321.57663,0.9603890180587769,163.8444,369.4776,0.8505832552909851,280.73587,346.0687,0.9563435912132263,292.13315,281.1499,0.9972795844078064,115.79393,330.73376,0.7649510502815247,128.33203,421.45837,0.9087157845497131,283.5756,309.28732,0.9604936838150024,115.233055,308.43265
0.6949850916862488,476.63428,315.06754,0.8593960404396057,383.74213,311.18665,0.6771449446678162,386.73477,368.38675,0.9265981316566467,119.23938,352.50528,0.9956886172294617,175.56606,291.72418,0.2661351263523102,468.76633,365.88098,0.9974687099456787,108.27765,340.42258,0.9680918455123901,231.50996,284.42194,0.5767959952354431,68.9209,404.48105,0.9974687099456787,106.98039,320.86273,0.9680049419403076,162.94026,368.805,0.755142092704773,276.37177,362.52878,0.9577586650848389,292.2117,280.51617,0.99733966588974,115.442825,330.79584,0.7973986268043518,127.39284,421.4614,0.9214006066322327,282.701,309.73233,0.9606606364250183,115.86941,308.39197
0.6838415265083313,476.90714,315.03677,0.8836191296577454,384.22443,311.3684,0.7155954837799072,386.8064,368.44217,0.9265974164009094,119.06305,352.15512,0.9957801103591919,175.22482,292.02182,0.26761993765830994,469.08508,365.90488,0.9974687099456787,108.430176,340.7769,0.9694278836250305,232.24669,284.56522,0.5913475751876831,66.7526,406.30127,0.9974687099456787,106.196075,321.56863,0.9624834060668945,162.82878,369.06158,0.7740656137466431,278.28226,363.0532,0.9563350677490234,291.9631,280.4777,0.9971965551376343,115.64998,331.2706,0.7665728330612183,125.936966,421.19794,0.9189767241477966,282.4752,309.47348,0.9670512676239014,115.6439,308.50137
0.7073286771774292,476.63254,315.02682,0.8714759349822998,383.37952,311.45212,0.6848230957984924,386.8844,368.38922,0.9262329339981079,118.62327,352.68015,0.9943915009498596,175.26692,292.6658,0.26677006483078003,467.5604,366.9243,0.9974687099456787,108.31973,342.38742,0.9716164469718933,230.79813,284.16095,0.562445342540741,64.10551,405.3287,0.9974687099456787,106.196075,324.31372,0.9410070180892944,163.75029,368.74512,0.7200013399124146,277.5455,363.16864,0.9516820311546326,291.28842,280.39667,0.9974687099456787,115.220505,333.16684,0.7768665552139282,121.62536,420.34863,0.9079148173332214,280.97885,309.82706,0.9797512888908386,114.94348,310.31027
0.6944813132286072,476.90317,315.15894,0.8561214208602905,383.96558,311.54355,0.7070202231407166,386.3739,368.43182,0.8659231662750244,118.23475,352.6716,0.9942821264266968,175.62296,293.02542,0.2597947120666504,467.89105,366.70184,0.9972757697105408,108.93548,343.4868,0.977959156036377,230.47636,284.05334,0.5068007707595825,58.898907,405.1886,0.9974687099456787,107.37255,325.88235,0.956091582775116,162.9906,369.03854,0.812836229801178,277.28436,361.5166,0.9702314138412476,290.628,281.30487,0.9968920350074768,116.03347,334.7758,0.7796115875244141,119.92931,418.2936,0.9351198077201843,279.09756,309.76526,0.9869569540023804,114.60088,311.0408
0.701287031173706,476.58426,315.61127,0.8417642712593079,383.70975,311.72595,0.6521981358528137,386.90634,368.7919,0.8824028968811035,118.76883,352.98242,0.9947217702865601,175.82576,292.7306,0.22957539558410645,467.9847,366.73807,0.9974205493927002,109.349686,343.68344,0.9779028296470642,230.93523,284.3184,0.5763355493545532,57.863293,409.43457,0.9974687099456787,107.37255,326.2745,0.9541617035865784,163.449,367.80652,0.8118228912353516,277.282,361.15875,0.969343900680542,290.69366,281.66647,0.9970874190330505,116.3276,334.86447,0.7273079752922058,119.219124,416.7845,0.9287949204444885,283.5574,308.84103,0.989686906337738,115.38072,311.0556
0.7052949070930481,478.21402,315.4546,0.8472251296043396,383.7059,311.42334,0.6484576463699341,387.45135,368.83365,0.8715342879295349,119.17586,353.21655,0.9945845007896423,176.36664,293.21857,0.2504941523075104,468.54468,365.82245,0.9974687099456787,109.75123,344.12268,0.97999507188797,230.61266,284.3307,0.41083693504333496,57.301586,409.7325,0.9974687099456787,107.37255,326.2745,0.9614545106887817,164.16986,368.1288,0.7817322611808777,277.87204,361.12823,0.9701841473579407,290.86273,281.44308,0.9972963929176331,117.03509,335.24936,0.7270810008049011,119.917755,416.31485,0.9335229396820068,284.1151,308.44815,0.9895842671394348,114.956696,311.42734
0.7264912128448486,479.76596,315.73834,0.824003279209137,383.11298,311.8632,0.26034581661224365,383.0615,312.1969,0.8898744583129883,118.95982,353.21744,0.9939296245574951,175.64363,293.59,0.6441243290901184,480.0,313.7255,0.9973669648170471,109.2101,344.13693,0.9793364405632019,230.64977,284.44864,0.4037047326564789,58.153503,410.93512,0.9974687099456787,107.63552,326.63324,0.9598153829574585,163.47273,368.43552,0.8310682773590088,281.7137,356.50955,0.9649062156677246,290.25116,281.63272,0.9970743656158447,115.904594,335.61435,0.7274461984634399,120.98562,416.67786,0.931316077709198,283.91025,308.8377,0.9896105527877808,114.73992,311.71664
0.6755799651145935,476.78012,315.45193,0.8548877239227295,384.20016,311.52982,0.7112871408462524,387.03268,368.8555,0.8734382390975952,118.5973,353.42313,0.9944788217544556,175.89876,292.91766,0.2504027187824249,468.4571,365.90866,0.9973745346069336,108.59509,343.90866,0.9784204363822937,231.55391,284.29745,0.4143851697444916,58.902943,410.99463,0.9974687099456787,106.98039,326.66666,0.961108386516571,163.00854,368.12753,0.8075249791145325,278.52228,361.55145,0.9658803343772888,291.02676,281.36246,0.9969485402107239,115.47368,335.24588,0.7080921530723572,120.94443,416.17728,0.927413821220398,284.71588,309.11127,0.9894601106643677,114.953445,311.5582
0.7085155248641968,478.2323,315.35327,0.8504431843757629,383.9925,311.7245,0.6662485599517822,386.91177,368.92645,0.8616428375244141,118.75388,353.20358,0.9941376447677612,175.98558,293.6409,0.25604334473609924,468.42258,366.5393,0.9968966245651245,109.00521,344.09247,0.9779158234596252,231.39944,284.59436,0.3832706809043884,57.89266,410.7649,0.9974687099456787,107.37255,327.05884,0.9625710844993591,162.35252,368.34702,0.7708359360694885,278.06165,362.27823,0.9666682481765747,291.39038,281.17365,0.9967384934425354,115.897415,335.62125,0.7481521368026733,120.21596,415.9926,0.923211395740509,285.2,309.0999,0.9893398880958557,115.06746,311.69672
0.7081618905067444,477.15756,315.30298,0.857393205165863,383.71463,311.5653,0.7079069018363953,387.02454,368.9255,0.8323256969451904,119.35455,353.0717,0.9935019612312317,176.37744,293.70767,0.24381212890148163,468.8408,366.99594,0.9970940351486206,109.40837,344.14243,0.9763306975364685,232.85701,284.7884,0.4249700605869293,57.39976,410.59204,0.9974687099456787,106.98039,326.66666,0.9632990956306458,162.79753,368.12927,0.8029475212097168,276.50467,362.409,0.967260479927063,291.74225,281.259,0.9970780611038208,116.33509,335.522,0.7125837802886963,120.14852,414.84094,0.9225509166717529,282.7525,309.1659,0.9891934990882874,114.95573,311.4672
0.7042086124420166,477.27374,315.5895,0.8666452765464783,384.09094,311.42847,0.7178506255149841,386.76654,368.8232,0.8384692072868347,118.78508,352.85693,0.9941556453704834,176.00867,293.5796,0.24940721690654755,468.14035,366.1681,0.9970200657844543,109.54365,344.14618,0.9736708998680115,231.82826,284.99872,0.3825097978115082,56.21649,410.88596,0.9974687099456787,107.37255,326.66666,0.9682683348655701,163.09149,367.74545,0.8059395551681519,278.4716,361.6287,0.963310718536377,292.3924,281.6375,0.9971808195114136,116.634926,335.51538,0.7164836525917053,119.77746,414.8686,0.9330533742904663,284.1638,309.38205,0.990284264087677,114.91825,311.55566
0.6940388083457947,477.00565,315.19794,0.7906947135925293,384.4516,311.89917,0.362483412027359,385.4902,307.451,0.8180285692214966,119.22259,352.48108,0.9931917786598206,176.60704,293.2284,0.568157434463501,476.7103,314.33276,0.996994137763977,109.19078,343.71594,0.971994936466217,232.57495,285.60706,0.4815799295902252,56.520596,410.517,0.9974687099456787,107.71457,326.0849,0.971088707447052,161.82356,368.24042,0.8866490721702576,282.15854,349.83966,0.9672401547431946,293.41003,281.6947,0.996864378452301,116.22262,334.87125,0.7258202433586121,120.035484,415.08542,0.9368086457252502,284.94794,309.0018,0.9888114929199219,114.6628,311.00012
0.6711317300796509,477.49673,315.50372,0.8729787468910217,384.0137,311.88342,0.7014321088790894,386.98526,368.7776,0.8187402486801147,119.04354,352.48642,0.9946128129959106,176.3724,293.58493,0.2295548915863037,468.84805,365.18774,0.9974687099456787,108.519806,343.2328,0.9774466156959534,232.36664,285.37787,0.49038761854171753,56.669888,409.3875,0.9974687099456787,106.196075,324.70587,0.9735756516456604,160.53584,368.54288,0.8050905466079712,276.98676,361.82037,0.9706711173057556,294.9511,281.56146,0.997211754322052,115.48462,334.04272,0.727255642414093,119.46821,414.48645,0.942538857460022,285.97476,308.8997,0.9853197932243347,114.42245,310.20322
0.6985086798667908,477.29956,315.6622,0.8798516988754272,383.0778,311.57428,0.6905887722969055,386.87256,368.51114,0.836193859577179,119.460686,351.9476,0.9939501285552979,176.86783,292.74112,0.24978554248809814,467.84033,366.39127,0.9974687099456787,108.83306,342.06305,0.9757928252220154,233.89935,285.07352,0.4264114499092102,55.39732,409.59702,0.9974687099456787,105.803925,323.52942,0.9699137210845947,161.08504,367.58752,0.7714293599128723,276.01492,362.02322,0.9730761051177979,295.6554,282.46188,0.9972429275512695,115.712456,332.6374,0.7390744686126709,119.54612,413.82187,0.9454199075698853,286.68555,308.9384,0.9809297323226929,114.23112,309.1857
0.699411928653717,476.7307,315.29846,0.8598319292068481,383.76624,311.72556,0.6533713340759277,386.70233,368.7758,0.8242279291152954,119.61752,352.32925,0.9942557215690613,176.86621,292.74405,0.2758007347583771,468.29413,365.7763,0.9974687099456787,108.78006,342.01028,0.976214587688446,234.20569,284.90128,0.4453943073749542,56.710667,410.00275,0.9974687099456787,105.803925,323.13727,0.9682488441467285,160.73987,367.59372,0.8280413746833801,275.25363,361.49362,0.9723522067070007,295.59247,282.39767,0.9974687099456787,115.97744,332.578,0.7155768871307373,119.96495,414.0036,0.9453735947608948,286.4271,309.39948,0.9801008701324463,114.92619,309.02893
0.6776048541069031,476.64197,315.39813,0.8744668364524841,383.24976,311.55835,0.7012158036231995,386.7021,368.447,0.8058463335037231,119.6102,352.33215,0.9941733479499817,176.72606,293.35107,0.23761451244354248,467.95828,366.99277,0.9974687099456787,108.50151,342.8515,0.9746863842010498,232.48317,284.935,0.4117079973220825,57.084755,410.01425,0.9974687099456787,105.803925,324.31372,0.9672936797142029,160.7139,368.85245,0.801195502281189,275.57654,362.6465,0.9695644974708557,293.64886,281.5356,0.997222900390625,115.610504,333.3393,0.70680832862854,120.063934,414.87323,0.9424421787261963,286.06308,309.01382,0.981927216053009,114.1988,309.35995
0.6964900493621826,477.32812,315.36618,0.8314835429191589,383.69617,311.58176,0.6498315930366516,386.687,368.4339,0.8113289475440979,119.04107,352.6568,0.9945898056030273,176.01392,293.0849,0.23488669097423553,468.63245,366.79788,0.9974687099456787,109.17828,343.3292,0.9736807346343994,231.73105,284.48404,0.4194749891757965,57.42452,410.4898,0.9974687099456787,106.588234,325.09805,0.968565821647644,161.36679,368.6779,0.766520619392395,275.54974,362.76855,0.9692763686180115,292.6017,281.06564,0.9971330165863037,116.32986,334.06323,0.7246919870376587,120.69505,414.44705,0.9297582507133484,286.179,308.95456,0.9848750233650208,114.42212,310.35928
0.6921426653862,476.69263,315.0301,0.8589779138565063,384.03528,311.8103,0.6935917735099792,386.86227,368.46832,0.8305637240409851,119.222275,352.66486,0.9938994646072388,176.72021,292.99435,0.23612229526042938,468.5179,366.07404,0.9974242448806763,108.96867,343.3276,0.9725487232208252,232.14941,285.03076,0.4311855435371399,56.936653,409.9235,0.9974687099456787,106.588234,325.09805,0.970885157585144,161.70306,368.1945,0.7321722507476807,276.5415,362.41443,0.9617607593536377,293.6974,281.2395,0.9969297051429749,116.05316,334.0343,0.7244581580162048,119.90706,415.10745,0.9189966917037964,285.60446,309.26984,0.9856414198875427,114.63719,310.61758
